SourceUserID,ReplyUserID
7832,7832
1423,11154
8969,12149
3330,11948
2787,9231
8831,8831
1169,1169
8500,8500
1989,11550
8136,3706
11692,6622
2151,8464
3764,10814
2256,4577
249,2596
1798,10943
9850,1503
11849,11849
10713,12054
5427,9375
8028,4391
3772,4730
3772,8224
4449,12279
6131,3450
6131,3450
9538,9538
476,5684
9064,586
6049,8729
1608,10182
6770,2735
10305,963
10305,12325
10305,3050
5086,6324
5086,1715
5086,3951
5086,6563
5086,9297
5086,680
5086,4534
5086,1703
5086,1018
5086,10675
5086,9129
5086,6217
11555,10958
6351,11451
2631,9862
5115,10553
9237,9237
5481,6407
294,1694
2488,11935
10823,3658
2038,2038
11827,1881
2425,7440
869,869
5575,6828
8853,617
8853,617
8853,617
1758,5536
11898,7871
12340,4226
12340,11281
5231,5428
5231,4169
7411,7411
1357,5094
1185,8078
1185,12167
494,4639
4653,5185
1320,2906
1320,8871
1320,8871
473,9182
7821,975
7821,5127
12112,3719
12112,1650
12112,6651
5129,1446
5129,1126
26,4468
10626,7336
7289,7289
2407,3075
867,4607
7178,954
7178,8551
7178,931
7178,4311
7178,8413
7178,2823
5180,7773
5180,5180
5180,9978
6328,2100
33,8874
1519,11385
11419,8054
5057,694
6734,6734
5366,11527
5366,3515
5366,10861
11658,4197
11658,9267
11658,7953
11658,3795
1919,3186
2410,9339
7232,6395
1865,3871
1268,1268
11547,11012
8790,9042
7439,10137
6823,6539
8722,4250
5990,5278
9507,7171
2632,2632
1109,6448
819,5684
10445,1167
6829,10548
10679,877
10679,11132
10679,9624
10679,12081
7643,9000
556,8864
556,8864
9586,10473
6364,1489
2596,2722
8893,357
72,9721
3750,3750
10366,6738
4642,513
11593,11593
11593,11593
3081,1032
11345,6434
2425,2425
10656,598
4033,3510
8066,6779
3772,12131
8125,641
10122,9403
8219,812
8219,11105
7065,7065
11360,4319
2007,2007
4919,2547
7461,7461
9003,965
3666,3561
3250,5842
9407,9407
11658,11484
11658,8392
11658,8515
11658,8020
11658,11484
11658,8964
11658,10515
11658,1260
11658,1155
11658,4498
11658,9267
9257,7505
12320,1028
7211,9697
7211,1969
10559,5759
10908,11979
10908,686
1516,1516
6305,8356
11498,948
1099,6401
10769,1789
10769,5668
2116,12347
8063,8684
12345,11916
4856,5222
4742,3160
1407,932
94,94
4883,7679
11511,2432
3866,9598
6594,6594
1404,1404
8404,8404
8404,12048
7116,7116
7418,11264
8878,445
7669,3581
10160,468
10829,1512
3912,8257
3912,9536
2175,4813
2450,2450
8631,4245
8631,4245
8631,4245
2989,2989
10724,7219
10815,12401
9507,4252
9507,2152
10689,1513
5140,7780
7152,2946
7508,7508
1697,10543
7972,2804
7972,10620
3005,3005
11561,3796
5549,10676
5549,9711
10424,10424
9507,6010
6334,9516
7193,8089
10626,8751
1319,3379
2466,3232
5414,8224
5414,2334
5414,7583
5414,5358
5414,5566
5958,5958
62,821
62,4291
62,3729
62,11006
2489,10548
167,2723
3781,3781
2070,6219
3531,3818
9487,2186
6779,8066
2901,7263
10118,10118
2409,7651
6149,6149
7446,9917
6980,6980
11180,11662
1515,10546
7657,7789
11180,11662
4708,5201
4938,9371
4938,977
1169,1169
7321,4600
184,7357
1728,7683
6243,3548
8071,8071
3597,6217
3597,2628
3597,10158
3597,11401
3597,7379
3597,1243
8473,9578
7917,354
9767,4263
3923,12386
6535,6535
8226,8226
9725,1045
3055,1928
921,3512
921,3512
921,3512
2946,5622
3458,7705
3458,10520
6640,6640
916,6981
1399,5900
7104,7104
2273,2496
1316,10530
1316,1345
1316,2969
1316,223
2259,2259
575,6217
8005,10890
6728,7972
9527,1841
6591,7076
9602,9602
7028,6496
6759,6759
6759,7989
9609,10636
5206,6920
213,11437
8623,2578
8690,9020
3423,12398
3772,4980
3772,10472
3772,3070
3772,357
3772,3586
11987,3818
1825,4744
5165,8078
1415,1415
7044,2934
690,5049
11104,8342
2265,2265
2631,5276
2631,3701
2631,6548
2631,9772
2631,10143
5174,5413
3772,6699
7859,7859
9070,9882
9768,9768
2631,8719
2631,2144
6338,11074
1904,2670
4691,4267
7965,7965
11805,8112
11805,10687
11055,11322
9276,8703
7072,513
7550,2735
12045,7020
5472,445
1961,626
3124,3124
3299,3205
3299,10427
3299,10148
3299,12423
3299,4611
3299,2451
3299,3970
3299,7958
3299,41
3299,4855
3299,6650
3299,5917
3299,5917
3299,7714
3299,669
3299,7213
3299,79
3299,7770
3299,1274
3299,6756
3299,492
3299,3219
3299,3586
3299,3705
2859,2859
742,7058
1639,8065
6978,4614
979,5261
979,7282
11316,11408
11316,2827
1767,1767
1767,1767
9921,2800
9921,12293
9921,12293
9921,12293
3631,10930
560,11158
706,2450
8722,2426
12345,5795
5139,8685
10626,2100
11828,1387
8823,7310
8823,3980
2639,2639
11324,11324
8040,11511
8790,2100
5079,2191
5079,9356
1822,1822
5366,2941
4947,4947
9164,565
2425,2425
205,11906
205,12152
7289,7289
2450,2714
7083,7083
9679,10895
9679,9679
9679,27
11658,1097
11658,9780
11658,82
11658,5914
3773,12237
8225,11642
7997,9591
10997,10997
9094,3673
3570,8419
830,6318
9801,2100
3786,6828
6555,6555
11420,201
2108,1094
2613,9104
5192,8410
9618,4663
4937,4937
4937,4937
5379,3903
7507,12254
3299,1491
8532,8532
4315,3708
2717,2717
11554,1254
5545,6657
12007,2831
7448,7383
7448,4446
758,8822
688,10878
688,10878
1310,3897
1507,7692
6535,6535
3357,5631
6672,5907
6672,5907
6672,5907
6962,12243
4547,9963
10133,1812
10133,1313
4872,9468
746,746
2099,2450
10730,125
6361,4419
4245,4834
10235,2698
10235,513
4136,10576
8715,9288
9312,5767
9786,9786
1414,11998
11434,502
2265,2265
5491,8582
6573,3479
42,2338
7464,7464
1432,6438
342,342
9787,2008
3430,3430
4625,4935
5109,7927
4935,6237
9264,2287
2596,2596
533,11999
9798,9798
10773,11669
1498,6614
2636,9926
2636,6130
2523,11673
2523,7436
9693,2621
9963,4547
7547,9297
7547,5998
2606,2606
2606,9940
2639,2639
6176,27
6176,11901
6176,11901
2266,12161
8637,8637
4449,9716
9092,9773
3902,37
6290,1194
2560,10529
7516,7516
5157,5157
11989,8337
11989,257
11989,8056
11989,9762
11989,270
7401,10031
7401,583
7621,5370
10640,8435
4203,7497
10626,2100
8563,7313
2265,2265
937,9917
5086,1243
5086,10455
5086,126
6648,6648
1407,2881
560,560
2320,2320
7167,10937
1693,4744
3072,11409
3864,7161
6630,59
6630,9581
216,5586
4737,3191
3952,680
3952,11717
3952,2100
3952,11001
3952,428
3952,6217
3952,11447
3952,4593
3952,3850
3952,8516
10328,12386
8956,3775
622,10516
2469,7538
8400,7245
2839,2839
6001,864
12386,7446
5151,704
10441,10441
10441,10441
2975,55
11794,12378
11386,6765
7214,3485
9720,9720
2596,10961
5634,5634
3773,6227
4845,11330
1117,1117
1117,1117
4431,8801
4431,10688
4431,9448
4431,4598
4431,6220
4431,11626
4431,10373
4431,10513
4431,10513
4431,4977
4431,2100
4431,12213
4431,7554
4431,12285
4431,778
4431,6232
4431,7609
4431,2011
4431,11100
6789,4355
3231,4142
10,7647
5716,4690
5716,10106
2618,6388
2618,6728
626,8817
8811,7001
4625,445
6074,1557
1166,8181
4105,9586
10160,7198
8924,4630
2273,10470
924,2014
7553,7553
8720,3552
6233,2596
8429,7228
9201,2327
9201,11899
3117,1944
5230,5230
5230,5230
5230,5230
5230,5230
1232,5329
2706,4531
9919,9919
10062,10062
1577,2728
3058,9768
4343,4746
9739,10970
8532,8532
3423,4226
8078,9356
4399,9661
7421,3718
10118,10118
10613,10613
6535,6535
7508,7508
9568,9568
11419,9952
10579,12078
3984,5918
3984,5918
8720,7399
5007,5007
8238,2408
8238,5146
9974,10548
15,3999
15,5737
15,3792
15,3792
15,1177
15,481
1051,11273
905,2372
9163,9163
252,11862
9627,8602
10105,1342
12039,9702
8166,8001
10582,10582
354,7917
8146,9422
7012,513
10605,8136
2384,9993
560,7885
2077,2077
11316,2100
11316,8476
8321,6418
9638,9638
3143,8740
428,2138
11091,1866
11091,4989
6161,7818
10677,5507
6149,5631
8040,5145
6909,383
2266,9988
6555,6555
9412,10945
5184,5184
6398,12130
1841,7053
12007,3369
10429,10992
10728,4468
8124,8124
3738,3738
9802,8302
3246,12132
2466,766
9639,9639
4320,3736
7549,5461
11927,5732
10375,150
10375,8442
8460,8460
2461,2461
3299,1448
3299,5695
3299,11198
3299,3139
3299,11613
3299,2827
3299,11919
440,9495
440,5176
440,11415
440,6689
440,10438
440,6691
440,164
440,7951
440,3937
440,7558
440,1993
440,7046
440,4567
9488,9050
2609,2609
11849,11849
10620,10726
2369,7850
8758,8758
12198,8103
3432,1126
2644,6217
5594,4341
5594,9832
5594,1967
3737,3961
12100,10095
4778,2032
165,7827
9434,9434
8312,8312
7104,10471
6080,4740
2239,3517
2639,2639
4417,5226
2441,2441
7169,3693
9085,9085
1519,11385
5875,1039
5875,1547
5875,1967
5875,8624
5875,8924
5875,10220
5875,80
5875,9929
5875,3308
5875,2348
5875,5379
5875,3401
5875,928
5875,626
5875,9486
5875,6143
5875,12275
5875,12431
5875,11718
12165,7580
12165,6217
2481,4984
2481,8203
921,3512
11267,11267
4404,1045
3694,4875
3694,4875
3694,4875
4901,12256
4315,12310
3913,7075
8790,4826
12391,4441
9184,8539
12142,12142
5365,9654
7080,6547
3843,3246
2425,1420
2425,4473
7446,10971
6381,8710
7505,9257
9114,3174
2636,11769
2636,8108
2636,2842
10283,10283
7500,2294
5805,7016
609,7402
3876,3158
766,2466
2815,9342
9053,2643
9802,4284
4108,11458
2450,2450
7965,7965
5366,12209
7282,979
6932,8678
208,5507
3893,1209
6779,10332
2763,9240
6829,6829
9021,8617
9021,1643
6216,10002
5184,7817
9873,9873
12387,179
5835,12243
8483,8483
5178,5725
5474,7532
4656,9184
7545,6290
5061,4400
7508,7508
11024,5975
11024,5975
10219,10219
8511,8511
3434,10439
3434,10439
5768,5768
6599,6254
3299,6831
9412,511
3085,3085
8817,8757
3772,7141
2361,215
12363,7015
2816,11229
7693,10107
11800,9839
9997,9997
8377,2594
1341,6933
7832,7832
9254,6916
10574,10574
8499,8499
5206,7705
7401,1042
1893,2279
5601,4468
2273,11606
12096,10457
2641,1206
2641,1646
12304,2956
5716,964
5716,964
5716,964
5716,12180
10767,2572
10767,9039
10767,1941
10767,7990
10767,2100
10767,3217
10767,5205
10767,3984
10767,6636
6608,10135
920,9
920,7850
920,1472
7917,354
7917,354
5684,10722
2416,2416
4457,6179
8790,2100
1250,5000
6148,1380
11529,671
10378,8014
11137,6912
7367,7367
10679,3018
10679,5927
10679,3397
10679,7960
8379,12076
10630,5971
10630,5971
7564,2717
10525,10932
5169,2804
5169,2804
10316,9935
9795,7680
9795,7680
6964,2967
11208,16
7667,7353
9187,10960
1644,1644
1306,693
1306,5954
1306,1692
1306,6739
1306,3342
1306,7565
1306,9876
1306,7670
1306,12324
7832,7832
1132,9781
4940,9857
7446,10971
7241,2913
6640,6640
8923,6660
10574,10574
676,3064
7191,7191
7054,8901
4980,3734
7104,9597
2425,2425
12245,6728
12245,6728
4734,10208
7250,3668
7250,3668
5937,5937
3564,10855
6561,6385
2367,12354
5887,11616
5716,6310
5716,4638
2444,3433
7406,564
9983,6971
7085,7873
11658,11663
11658,8420
11658,11708
11658,5913
11658,8867
11658,3699
11658,7854
11658,4508
11658,12242
11658,3695
11658,1260
11658,3642
11658,11484
12271,9738
3096,1986
2659,4542
1516,1516
3772,6764
3772,608
3772,2945
3772,4360
2659,6217
2659,2100
3430,10768
3430,3430
9702,12039
10743,2219
7421,6459
8050,10032
11581,11581
1296,1296
1915,735
5828,8572
10329,11122
5078,10513
5078,2100
3294,11767
7000,10601
1399,1399
3382,5684
11836,1324
2716,10636
3030,3030
6070,6070
4314,4308
5733,4478
4626,2804
4626,2804
8878,8590
620,9947
4371,1095
12152,8913
12152,4236
8359,8359
8219,8219
7616,7616
2703,9887
2703,9887
11593,11593
11777,11777
6802,1904
11325,10751
4899,7410
4899,2100
2636,7546
1694,294
2659,9552
11479,7705
4283,11158
11411,4069
3232,2466
3232,8914
6221,6636
4465,9486
8726,9242
4513,1478
110,8972
8720,9181
5297,4468
10807,8686
10237,10237
10439,7831
5119,4207
10601,10601
2047,5290
6702,550
3327,2033
10235,1279
10235,3158
2432,11511
1513,5966
3666,3666
8049,10263
3295,1972
8669,6129
11655,7628
1503,10764
2644,6217
11658,3326
11658,11708
11658,9215
11658,4230
11658,1260
11658,9267
11658,11484
11658,10941
11658,2852
11658,10941
11658,5106
11658,5914
7367,7367
1410,1093
3425,2835
6885,10620
9776,5630
9776,11677
9776,8059
12030,12030
3030,5243
3030,3030
6690,12296
6628,2100
491,87
7793,1714
9457,8117
7738,2749
3199,3199
10574,2046
7443,300
11537,7972
3142,6908
4541,4541
5057,513
10574,37
11440,8039
6960,1715
6938,8040
10460,10460
8947,8947
5446,1189
5444,120
5444,179
5444,9519
7344,7344
11494,11494
9890,12372
826,11205
11510,9538
8724,4774
4414,2351
2934,1962
751,12180
751,8078
751,5668
751,2311
751,2106
4139,12105
9873,9873
979,7282
979,215
9356,4686
5366,5366
11412,11412
6640,6640
153,2100
9948,3446
1238,9497
11658,3256
11658,12317
11658,2732
3592,8003
3739,513
428,4139
6483,11595
11658,10072
11658,4674
11658,1097
11658,9267
11658,5273
11658,11484
11658,548
1446,1446
2349,8958
8878,445
7555,637
12227,7393
8789,9647
2659,9134
2534,2534
6104,12290
2201,11350
2201,5320
2201,9300
752,752
8415,4484
294,1694
7715,7715
8065,8065
10283,10283
10283,8471
5532,5532
7695,3190
10574,10574
1764,6705
8356,8095
10673,10673
10118,10118
12358,5911
10559,4057
10958,11555
9866,6875
9866,6875
3444,10467
10235,3345
10235,4264
10235,1842
6622,7815
7859,7859
12192,12192
5271,10337
5271,8150
10626,3596
10626,4093
7832,7832
6787,11451
2717,11830
305,8067
12144,9289
8215,10685
9868,9868
4915,7331
9011,8376
6628,6628
1080,6280
11205,11205
9206,4684
9206,5255
9938,7801
7876,4281
8468,8468
8468,8468
2227,12007
9450,9795
2631,11069
10767,6217
10767,7583
10767,10286
2450,2450
8322,6067
10364,3958
10364,6217
10364,6479
10364,6971
873,11900
9692,9668
4686,9356
3017,10317
7735,1119
2566,2566
7024,11561
5086,11626
5086,995
5086,9982
5086,3351
5086,8720
3185,4459
3185,3185
6149,4238
2631,1291
2631,4697
2631,8154
2631,4093
2631,6414
7223,7223
1516,936
1516,1516
6733,6620
6586,560
9097,10290
1399,6104
11358,11358
10574,37
10574,37
10574,9993
5392,6274
4946,7557
8155,5061
10683,10683
2816,12317
1075,8599
8040,619
1623,6894
1623,6894
224,224
6639,2450
2631,7923
4227,4226
3447,1299
4078,5123
4302,10940
7634,9775
7634,475
7634,7354
7634,2763
7634,9185
7634,5531
7634,12270
7634,9816
6818,8854
8895,7134
4501,9436
3846,3846
2642,8732
440,1575
440,7466
440,69
440,10758
440,10758
440,10438
440,1477
440,11983
440,7168
440,10568
440,5105
440,3617
440,6597
440,3082
5631,3357
237,237
7965,7965
7177,2216
9570,9570
11249,2069
11249,2069
9323,11364
7278,8720
8637,8637
947,947
4653,11502
5455,6372
5736,4408
1775,60
709,7310
4875,3694
7859,7859
7030,7030
7030,354
1686,1879
3740,6451
3740,10500
9798,9798
11132,11132
8722,9605
6867,4411
1822,1822
11849,11849
1366,2613
6628,9535
6535,6535
3629,25
4876,1099
9221,9865
1516,1516
938,9877
5535,5535
5067,5067
11609,1502
6628,2100
2636,7029
1499,5351
6639,2792
1184,5290
10584,10584
8129,8207
6896,5854
2783,3127
11661,11661
11576,7361
9987,2341
6667,8215
5330,12355
5330,10695
8912,8590
8912,8590
8159,10812
7965,7965
10555,3005
1696,1696
6180,7271
2450,2450
8286,3302
733,4136
11451,6787
6427,3809
2676,7583
9483,11008
7367,6739
11658,4288
11658,3695
11658,1260
4569,2100
1681,2733
9926,11010
5333,5333
281,281
8527,458
6052,4248
3299,5800
3007,2613
11044,7934
4840,4840
7322,7719
153,2100
153,2100
153,7705
11695,7838
3372,9681
12152,6217
12152,7790
11658,1097
331,4245
7456,3665
12386,7446
5773,2136
11211,11329
9063,9063
776,2458
6680,9954
10819,6730
9701,5351
10750,11615
11717,11717
11717,11717
1707,1707
2523,10399
2523,5457
9274,3818
10475,4976
7310,8278
7705,4474
8226,8226
6958,10127
949,949
6739,7367
8847,8847
3254,10702
1694,1694
7355,7038
664,5437
5776,7222
10724,12180
2984,2984
1185,5452
1459,434
1964,4272
8290,8290
10892,761
2812,2752
11658,7256
11658,1260
11658,8974
11658,3256
11658,554
11658,7064
11658,4508
11658,5914
11658,537
11658,10518
11658,3630
6540,6540
4033,5039
6630,3275
7001,8811
1407,12243
1407,12243
10122,10122
9486,4465
12226,4822
12226,9031
7081,7081
1032,1032
2859,2859
11658,9267
2192,12131
7843,9732
355,3739
10024,357
2266,7743
2266,118
10122,9759
8078,4310
2210,6861
2650,11254
1452,9833
1452,6682
1452,7898
1452,6841
1452,3650
1452,10649
1452,9675
1452,243
1452,1631
1452,1564
1452,4422
1452,10657
8379,11999
9773,9092
9833,12000
343,343
6555,6555
707,2717
6095,519
6095,1460
6095,7832
6095,7832
4156,2039
1438,1438
6670,852
6670,3918
3341,10069
11658,1857
3772,1291
10142,8973
10118,10118
4011,4160
4011,8104
7074,1608
3772,637
11441,667
10587,10587
6461,11624
5820,2069
575,5648
7084,5253
9717,9717
8011,7933
7965,7965
7965,6350
12045,9085
3926,3579
10970,2645
2594,5351
7165,7165
728,8453
5571,11301
1463,4593
1463,2552
1463,8477
5373,1145
10122,6223
10122,6223
8495,8364
7965,7965
7965,5631
10725,4744
9336,2472
6205,6404
8640,8217
1972,3295
3477,9930
11017,8692
10610,4515
12160,11793
2598,2689
5507,9140
9538,9538
12007,8775
12375,4050
12375,4050
8878,8590
8878,8590
2441,2441
10584,10584
11080,10625
4468,2613
6090,6090
2640,10408
7696,4995
11658,4743
11658,4743
11658,5534
11658,3699
11658,1260
11658,12365
11658,10138
11658,2158
9597,852
4688,4545
2933,5392
4030,4030
5748,4608
1032,1032
8857,8853
8857,8853
6100,6100
3575,6981
7397,7397
442,11509
1694,294
3159,3159
2717,2717
7352,10716
7352,6460
7352,6460
2091,11658
11268,6714
2461,2100
11690,1454
4559,2450
6955,2347
1408,11387
9921,1717
11923,11923
9167,11740
10697,3374
6880,6614
788,6327
12149,8969
10512,11256
10512,10822
10512,9423
5922,5922
4338,7832
12263,2391
7700,7871
605,5599
2600,2600
7012,7012
3774,3774
12152,8546
6622,7815
5631,3357
12279,4449
6602,6602
2425,10937
4626,12442
1945,5296
1945,974
11322,11681
2461,2461
9203,6694
9203,1620
3095,3095
8328,11023
8328,9863
8328,9222
8328,4527
4906,11031
3122,3122
6375,2060
6375,9855
8722,5441
1152,9951
6308,6308
5101,1320
153,10134
10235,4416
214,3508
214,3529
214,3529
214,1025
214,6655
6644,6644
10584,10578
9085,6466
9085,2162
10618,939
8075,11246
212,12054
4083,11385
4083,4083
5634,5634
7832,5500
3744,3744
4449,9716
4449,9716
7906,7906
329,217
6374,5098
5716,2110
1425,8178
8412,11686
11282,1036
11282,1036
6367,939
10987,9313
3666,3666
3772,10034
3772,11414
3772,11337
3772,836
3772,2485
3772,637
3772,9441
4468,3135
4468,5714
12372,12372
153,7705
10234,9607
10234,8955
161,161
3885,4056
5716,9043
2192,9135
5620,5620
445,11425
12353,12353
7859,7859
9496,11066
9496,12010
1450,3201
7689,10955
9917,7446
9917,7446
5026,11399
2596,2596
1281,1845
8548,3891
9160,6749
4804,4399
11332,11332
113,2127
1917,9956
10523,3215
10523,3215
2681,2681
3772,8078
3772,2182
3772,8078
4171,4659
4171,10262
3299,5544
3299,267
920,8421
920,12367
11658,554
11658,9172
11658,9103
5971,10630
10492,10492
4083,4083
9004,8484
564,7367
7473,7473
12399,8585
10832,3635
8098,8098
7269,2192
8568,8568
294,1694
4671,4671
1396,5549
1113,8900
6533,2849
10161,6162
1653,5334
5204,10556
8560,9162
2768,2768
88,2613
2725,1888
7599,1243
184,2100
11521,6870
6640,6640
3507,2362
3507,2840
1403,5369
4987,4987
1167,5620
10179,1774
1698,1863
2813,6511
2813,4419
5983,2118
5649,9654
5649,9635
357,10024
5700,6028
11957,7215
3379,9998
12227,7601
9066,11410
9066,9066
4869,4869
10299,2875
6030,10018
1032,1032
3129,6429
295,2564
6731,9230
6731,9230
6731,6731
11407,10323
8878,8878
11848,3665
8541,7440
7948,7104
4869,4869
12261,2088
3191,4737
11917,2234
11917,4078
11917,160
11917,3469
11917,1630
11917,103
7965,7965
4246,4246
5062,11850
2883,1410
6411,3182
6411,3158
5070,4952
5527,2243
1756,1756
10769,6217
12138,2077
7081,7081
1128,1128
10584,10584
5351,2594
7341,6120
10073,8144
10073,10073
10073,10073
10240,10240
8638,424
6243,4077
6199,762
6199,6792
7561,7931
2563,11822
8572,4166
12103,1891
7655,3911
11624,11624
5206,5206
3000,1411
3000,12304
3000,12295
10507,10507
10317,3017
5985,9590
5985,3955
6927,5841
6927,12069
6927,10675
11530,1498
4930,3244
5347,3420
9798,9798
8508,6142
363,11845
363,9492
7907,6408
7400,7400
855,4201
11946,7868
4284,4284
7754,7754
7832,7832
7832,7832
10029,10029
1938,9137
12030,12030
9768,9768
8462,12111
8462,12111
7473,7473
10426,4579
10659,1824
12226,12226
12226,1420
1032,1032
3996,6621
1694,294
5355,5355
10541,4526
4882,4882
5129,1126
8408,4804
5053,10919
9681,4852
9681,4852
3684,7253
7077,11567
5308,4008
423,4192
7561,7931
4484,10949
2596,2596
1794,4851
9092,12252
9092,7124
2755,6751
2755,8676
2755,1808
2755,5518
2755,9812
2755,9745
2755,4985
11067,8398
11894,907
1223,11277
2653,4872
8697,5446
12358,848
1485,2401
10773,3167
7006,8043
7006,10484
7006,1603
7006,3757
7965,7965
3329,6518
7952,7952
7952,9987
3772,7760
3772,6217
3772,9703
3772,6343
3772,4168
3772,1682
3772,6913
7136,9080
392,2851
3750,3750
11917,10860
11917,4104
11917,7690
11917,8780
11917,4208
11917,2112
11917,1911
11917,8179
11917,3282
7387,2642
1380,1360
1380,4409
1380,1791
3471,2655
4996,939
2717,2717
2444,3433
2425,2398
2425,513
2425,5029
6731,4895
2971,10637
2971,12202
2971,1560
2971,5194
2971,1244
2971,4279
2971,6158
2971,9255
2971,9218
2971,10324
2971,6495
2971,7924
2971,9743
2971,12280
2971,637
2971,12421
2971,4154
2971,10405
2971,767
2971,860
2971,9659
2971,6596
2971,1273
2971,9594
2971,1276
2971,8198
2971,11551
2971,6217
2971,6389
2971,290
2971,2042
2971,11507
2971,6734
2971,3607
2971,5258
2971,1684
2971,10921
2971,2535
2971,9878
2971,9878
2971,6675
2971,9695
2971,8044
2971,9970
2971,2590
2971,8785
2971,10125
2971,7323
2971,996
2971,11249
2971,11652
2971,1411
2971,4348
2971,10851
2971,9030
2971,4070
2971,11870
2971,111
2971,4821
2971,4572
2971,4232
2971,12168
2971,4232
2971,4232
2971,6031
4613,8628
7473,7473
3772,4216
3963,4065
6555,6555
11658,9267
11658,7698
3423,3605
11658,4508
11658,8061
11658,5
11658,3073
9755,7729
12227,1111
12227,445
12227,7579
9655,11900
3469,10574
9561,8338
4796,2100
11142,11142
6167,6167
8516,11920
5988,4625
5988,4625
10314,3703
11490,6879
8466,9092
4549,1929
4302,1660
11300,11906
1153,6677
3627,3037
488,4590
5521,5521
11893,12135
11893,1356
11893,7567
9522,9522
8790,2100
7859,7859
5203,6541
11893,2948
7180,3229
7884,1520
7884,1502
3044,991
1934,1934
7859,7859
4468,4468
12092,2058
5865,12207
27,10299
2272,2100
2425,5135
2425,5633
4453,8804
4453,9068
5995,5995
8838,10108
651,1886
651,11487
3496,2805
6788,2278
4664,11036
7181,8677
10450,1337
10450,5337
2058,4523
5349,6585
10118,10118
6371,3246
10621,10621
3077,19
3077,2366
7917,8076
5571,5803
5885,2596
5885,2596
5489,10580
7006,3666
3643,9900
4338,7832
9435,9435
3928,8740
11394,2487
3002,9811
8249,3666
8487,2603
11856,3307
2717,2717
7965,7965
8018,8018
3472,3007
10724,8078
12018,12018
12018,12018
358,1041
3231,5038
3231,2396
7006,4816
6862,12409
10584,10584
2639,2639
5751,8078
5751,778
7766,7766
7401,3090
5889,1804
5889,4077
5889,3763
5889,7794
5889,5584
5889,801
5889,5539
5889,1559
1754,7191
9086,4797
3772,3772
3665,7456
2578,8623
2578,8623
3595,4601
2257,1164
11300,8966
11300,8966
5388,6957
2225,5053
10094,11480
10578,7883
10578,9855
3723,7196
5716,12180
9032,9032
9062,12128
2659,10886
3893,5684
5497,12386
11658,8034
11658,10714
11658,8611
11658,7371
11658,6725
12076,4467
9580,1409
9580,4198
11225,7282
7095,7095
10702,1061
2971,8945
2971,2109
2971,284
2971,1269
2971,10690
2971,678
2971,1573
2971,2549
2971,3286
2971,11561
2971,2189
2971,5360
2971,4942
2971,3721
2971,10698
2450,3457
2272,1491
2272,5451
8139,8139
5037,5037
7275,1114
7086,8578
5716,8512
5716,2100
64,7446
11426,10162
5980,2993
11340,2236
7035,4474
10118,10118
6764,4948
12030,12030
7884,10260
7884,6015
7884,1479
7884,10398
7884,3085
7884,9624
7884,2947
3679,9197
9605,11194
8215,11763
6711,1245
6711,2316
5716,12180
10749,10182
10626,1211
10626,9477
10626,5030
10626,7881
10626,3729
5066,76
3510,1286
3510,4031
3510,7840
3246,3843
7832,7832
2816,3041
4869,4869
12278,5824
7832,7832
10312,5348
2717,2717
2631,6727
2631,2631
1107,6828
3114,7367
6149,5631
5247,5247
1813,2248
2427,1478
7293,225
248,248
1414,11998
5261,7282
2971,1290
2971,5874
2971,1291
2971,6931
2971,11620
2971,10925
2971,4261
2971,9129
2971,8258
9385,9385
3710,2579
2971,2059
2971,10442
2971,6712
2971,11132
2971,3608
2971,10203
147,147
3732,11159
11830,10781
4521,11034
10305,7815
10305,2774
10305,4333
2218,3624
6820,6550
6602,5416
2681,2681
2859,4524
3619,6800
9104,2613
5377,5377
637,7555
1403,7171
10377,5212
11658,1752
11658,10714
11658,7986
11658,10452
11658,12104
11658,9322
11658,7671
11658,9267
11658,8788
11658,2852
11658,1260
11658,421
11658,10228
11658,3695
11658,10917
3229,7180
11638,2249
9128,9833
7690,6344
7690,6344
4139,396
11990,9578
8215,10685
2709,2709
4899,6798
9287,5971
3221,10745
7459,7459
9818,4677
935,1918
800,12372
8739,3178
2717,11830
9237,9237
3349,7898
4813,11618
1338,6907
6828,446
1952,1952
6700,10252
7271,6180
9437,1151
4321,120
16,11208
16,11208
4721,4721
423,4192
11941,7060
6370,10211
2594,12137
1352,11579
1352,12174
1352,1514
1352,12174
8648,7406
6764,4948
4924,4924
1182,9911
959,415
11938,348
11938,3172
9714,3240
7104,7948
7104,7948
3046,8738
3297,10953
6139,10958
3846,3846
4814,9968
4814,11972
10537,8886
9521,9521
5554,6328
7001,8811
1694,294
8219,7705
5159,12115
4669,8689
4669,7159
2933,4226
5961,10086
10465,11021
3713,6504
3713,6504
11658,8526
11658,5913
11658,3158
11658,2188
2226,1466
2226,1466
9917,937
3512,3512
3842,5684
86,3456
1143,10392
2854,9408
922,922
4283,3586
4283,4969
12152,1300
12152,7284
12152,9371
132,8814
3772,2182
11496,11496
5716,3157
5716,7705
8792,8792
4834,4245
3884,6260
10826,10241
10372,8071
6555,6555
11658,9116
8089,7193
5344,560
11815,11133
11839,4538
3653,4245
8318,8318
8318,8318
10574,3736
7508,7508
1434,7697
9661,8768
1590,1590
4185,4185
184,9754
4157,4157
7282,7282
6842,4399
6842,2883
6842,2988
6924,353
8840,11895
91,10122
5980,4739
5980,3641
5980,8861
5980,4834
8155,4181
6958,513
3773,1083
3773,513
1106,1633
